e401k,inc,marr,male,age,fsize,nettfa,p401k,pira
0,71.30999755859375,1,0,35,4,-2.799999952316284,0,0
0,58.97999954223633,1,0,31,4,1.906999945640564,0,1
0,26.687999725341797,1,0,37,4,2.072999954223633,0,0
1,29.562000274658203,0,1,31,1,16.700000762939453,1,0
0,26.235000610351562,1,0,31,5,-6.400000095367432,0,0
1,61.02899932861328,1,0,33,5,10.274999618530273,1,0
1,57.672000885009766,1,0,55,3,37.400001525878906,1,0
1,48.74700164794922,1,0,45,5,16.040000915527344,1,1
1,52.527000427246094,1,0,55,2,107.9540023803711,1,1
1,55.83300018310547,1,0,44,3,67.11499786376953,1,1
0,74.56800079345703,1,0,33,2,19.940000534057617,0,0
1,27.70199966430664,1,0,61,8,26.799999237060547,1,1
0,16.691999435424805,1,0,39,2,9.130000114440918,0,1
1,69.69000244140625,1,0,43,4,11.300000190734863,1,0
0,26.02199935913086,0,0,46,2,31.999000549316406,0,0
0,17.040000915527344,1,0,32,4,-0.10000000149011612,0,0
0,17.594999313354492,0,1,29,1,0.800000011920929,0,1
0,24.510000228881836,1,0,29,4,0.5,0,0
0,14.711999893188477,0,1,31,1,4.5,0,0
0,16.860000610351562,0,1,26,1,4.900000095367432,0,0
1,28.113000869750977,1,0,57,3,89.509002685546875,0,0
1,34.14899826049805,1,0,47,3,69.8489990234375,1,1
0,33.729000091552734,0,0,25,1,-9.00100040435791,0,0
0,12.03600025177002,0,1,62,1,0,0,0
1,45.819000244140625,1,0,39,4,39.62699890136719,1,1
0,89.0999984741211,1,1,49,4,-14,0,0
0,77.46600341796875,1,1,49,2,39.79999923706055,0,1
1,52.41600036621094,1,0,42,4,50.099998474121094,1,1
0,14.970000267028809,1,0,56,2,108,0,1
0,56.57400131225586,1,0,34,4,18.613000869750977,0,1
1,25.05900001525879,1,1,29,7,4,1,0
0,15.6899995803833,1,0,30,5,0,0,0
0,17.34000015258789,0,0,58,1,-1.2999999523162842,0,0
0,37.08000183105469,1,0,48,4,0.800000011920929,0,0
0,12.239999771118164,0,0,47,1,0.014999999664723873,0,0
0,18.975000381469727,0,1,49,2,-0.30000001192092896,0,0
0,10.598999977111816,1,0,52,5,0,0,0
0,22.472999572753906,1,0,35,4,-5.919000148773193,0,0
1,10.86299991607666,1,0,58,4,1.100000023841858,0,0
0,40.79999923706055,1,1,30,2,2.5999999046325684,0,0
0,99.996002197265625,1,0,38,4,0,0,0
0,37.45800018310547,0,0,49,2,76.6780014038086,0,0
0,14.17199993133545,0,1,43,4,0.824999988079071,0,0
1,25.155000686645508,1,0,29,3,0.05000000074505806,0,0
0,38.3129997253418,1,0,38,4,-1.0049999952316284,0,0
1,54.768001556396484,1,0,36,5,-3.5199999809265137,0,0
1,28.583999633789062,1,0,45,3,-21.799999237060547,1,0
0,14.069999694824219,1,0,43,4,-0.20000000298023224,0,0
0,21.648000717163086,0,0,49,3,-0.5509999990463257,0,0
0,11.475000381469727,0,1,33,1,0,0,0
0,10.428000450134277,0,0,42,3,0.6000000238418579,0,0
0,16.31999969482422,1,0,61,2,0,0,0
0,15.989999771118164,0,0,31,3,-1.3450000286102295,0,0
1,26.475000381469727,0,1,42,1,8.74899959564209,1,0
1,20.402999877929688,0,1,26,1,0.07500000298023224,0,0
0,28.316999435424805,1,1,53,2,4.034999847412109,0,0
1,44.49300003051758,1,0,40,3,-38.52299880981445,0,0
1,63.45000076293945,1,0,47,4,4.974999904632568,0,1
0,31.937999725341797,1,0,38,4,0.34299999475479126,0,0
1,23.670000076293945,1,0,49,5,15.5,1,0
0,10.199999809265137,0,0,40,3,0,0,0
1,34.35599899291992,1,0,26,4,-3.4240000247955322,0,0
0,34.755001068115234,1,0,44,4,67.5999984741211,0,0
0,160.1999969482422,1,0,46,6,40,0,1
0,51.959999084472656,1,0,47,3,-5.400000095367432,0,0
0,27.638999938964844,1,0,58,2,-3.299999952316284,0,0
0,54.4109992980957,1,0,32,4,13.800000190734863,0,1
1,17.280000686645508,0,0,47,2,61.474998474121094,1,0
0,32.316001892089844,1,1,43,4,0.08299999684095383,0,0
1,71.56800079345703,1,0,59,2,81.31199645996094,1,1
1,55.6349983215332,1,0,57,2,65.75,0,1
0,143.06700134277344,0,1,49,1,9.598999977111816,0,0
0,47.76900100708008,1,0,44,6,4.144000053405762,0,0
0,17.336999893188477,1,0,34,4,3.177999973297119,0,0
0,11.204999923706055,0,0,39,5,-4,0,0
0,27.695999145507812,1,0,42,2,-0.023000000044703484,0,0
0,21.6299991607666,0,1,31,1,1.0199999809265137,0,0
1,40.64099884033203,1,0,55,2,120.09700012207031,1,1
0,38.14799880981445,0,1,45,1,0.20499999821186066,0,0
1,25.43400001525879,0,0,51,3,-0.3370000123977661,0,0
0,30.191999435424805,0,0,33,1,0.5,0,0
1,27.656999588012695,0,0,27,1,2.0199999809265137,0,0
1,30.225000381469727,0,0,45,2,26.42099952697754,1,0
0,44.95199966430664,1,0,29,4,11.654000282287598,0,0
1,47.183998107910156,1,0,43,4,61.5,1,1
1,44.94900131225586,1,0,46,4,-3.0290000438690186,1,0
0,46.84199905395508,1,0,36,2,-4.349999904632568,0,1
1,100.58699798583984,0,1,46,2,34.20000076293945,1,0
1,18.756000518798828,0,0,54,3,0.8489999771118164,1,0
0,57.6150016784668,1,0,49,2,5.800000190734863,0,0
0,16.055999755859375,1,0,27,4,-0.3310000002384186,0,0
1,27.21299934387207,1,0,34,4,-2.5420000553131104,0,0
0,20.219999313354492,0,1,40,1,-2.490000009536743,0,0
1,27.614999771118164,0,1,25,1,-4.400000095367432,1,0
0,15.329999923706055,0,0,27,1,-0.20100000500679016,0,0
0,58.2599983215332,1,0,26,3,5.599999904632568,0,0
0,18.006000518798828,0,1,27,1,0.5,0,0
1,40.79999923706055,0,1,25,1,-59.45000076293945,0,0
1,179.10000610351562,1,0,47,2,983,1,0
1,78.97200012207031,1,0,59,2,80.5,1,1
0,29.43000030517578,0,0,34,2,-19.424999237060547,0,0
0,19.28700065612793,0,0,35,3,-0.5,0,0
1,38.61000061035156,0,0,38,1,16.5,1,0
0,40.64099884033203,0,1,48,1,20.684999465942383,0,1
0,22.40999984741211,0,0,44,3,-1,0,0
0,23.531999588012695,1,0,62,3,29.600000381469727,0,1
0,20.52899932861328,0,0,43,1,-0.550000011920929,0,0
1,37.242000579833984,1,0,55,3,9.050000190734863,1,1
1,66.58799743652344,1,0,41,2,21,0,0
1,13.505999565124512,1,0,36,3,-4.935999870300293,1,0
0,20.34000015258789,0,1,49,2,10.149999618530273,0,1
0,22.763999938964844,1,0,33,4,-2.0999999046325684,0,0
1,74.38500213623047,1,0,56,3,14.119999885559082,1,1
1,59.400001525878906,1,1,30,4,2.8499999046325684,1,0
0,15.935999870300293,0,0,45,2,39,0,1
0,33.2400016784668,1,0,45,4,122.80000305175781,0,0
0,94.50299835205078,1,0,38,5,14.0600004196167,0,0
1,25.799999237060547,1,0,41,3,-3,0,0
0,24.083999633789062,1,0,40,6,-1.2000000476837158,0,0
1,38.880001068115234,0,1,33,1,7.14900016784668,1,0
0,46.08000183105469,1,0,41,5,0,0,0
0,22.799999237060547,0,0,34,2,-0.699999988079071,0,0
1,14.414999961853027,0,0,28,1,0.22599999606609344,0,0
0,73.36199951171875,1,0,42,5,-17.299999237060547,0,0
0,67.125,1,0,30,2,13,0,1
1,76.05000305175781,1,0,53,4,82.73400115966797,1,1
1,11.880000114440918,0,0,44,5,1,1,0
1,65.87999725341797,1,0,46,3,74,1,1
0,24.548999786376953,0,0,35,1,1.225000023841858,0,0
1,58.904998779296875,1,0,43,4,80.7490005493164,1,1
0,47.8380012512207,1,0,29,2,8.376999855041504,0,0
0,35.58000183105469,1,0,45,3,5.64900016784668,0,1
1,67.59300231933594,1,0,31,3,4.848999977111816,1,1
0,19.21500015258789,0,1,41,3,0.10000000149011612,0,0
1,45.6510009765625,1,0,26,3,-6.545000076293945,0,0
1,67.4280014038086,1,0,44,4,-5.686999797821045,0,1
1,61.04399871826172,1,1,46,2,16.749000549316406,1,1
0,65.50499725341797,1,0,36,4,8.64900016784668,0,0
0,26.55299949645996,0,1,37,2,-1.340000033378601,0,0
0,11.399999618530273,0,0,38,2,-1.5,0,0
0,30.239999771118164,0,1,41,1,-2.4000000953674316,0,0
0,18.600000381469727,0,0,33,3,-1.434999942779541,0,0
0,22.187999725341797,1,0,55,5,-0.30000001192092896,0,0
0,14.232000350952148,0,0,57,1,-1.9249999523162842,0,0
0,43.202999114990234,1,1,40,4,86.029998779296875,0,1
0,53.70000076293945,1,0,33,4,13.348999977111816,0,0
0,32.558998107910156,1,0,53,3,42.79999923706055,0,1
1,86.81400299072266,1,0,35,4,18.299999237060547,1,1
0,43.04999923706055,1,0,48,4,10.6899995803833,0,0
1,20.645999908447266,1,0,53,3,10.699000358581543,1,0
0,39.40800094604492,1,0,27,4,-12.5,0,0
0,59.25299835205078,1,0,30,2,10.947999954223633,0,0
0,31.086000442504883,1,0,30,4,-4.300000190734863,0,0
0,41.654998779296875,1,0,48,3,2.3499999046325684,0,1
0,26.724000930786133,0,1,27,1,12.99899959564209,0,0
0,39.150001525878906,0,1,41,1,30.999000549316406,0,1
0,32.457000732421875,0,0,40,1,18.299999237060547,0,1
0,12.093000411987305,0,1,31,1,30,0,1
0,57.98400115966797,1,0,56,2,125.1989974975586,0,1
1,41.10599899291992,1,0,62,2,157.97300720214844,1,1
0,18.1560001373291,1,0,27,4,0,0,0
0,35.279998779296875,1,0,54,2,18.545000076293945,0,1
1,59.840999603271484,1,0,27,3,-1.812000036239624,1,0
1,59.11199951171875,1,0,36,5,12.413999557495117,1,0
0,46.04999923706055,1,0,31,3,-5.199999809265137,0,0
1,31.047000885009766,1,0,45,4,51,1,0
0,28.079999923706055,1,0,31,3,0,0,0
0,28.466999053955078,1,0,31,3,0,0,0
0,17.850000381469727,1,0,37,4,0.20000000298023224,0,0
0,31.158000946044922,1,0,38,4,0,0,0
0,14.496000289916992,0,0,53,2,-5.900000095367432,0,0
1,68.17500305175781,1,1,40,5,22.600000381469727,1,1
1,68.12999725341797,1,0,41,4,14.300000190734863,1,0
1,29.916000366210938,1,0,27,4,-4.493000030517578,1,0
0,32.0099983215332,1,0,33,4,-1.3049999475479126,0,0
1,44.042999267578125,1,0,34,4,-2.799999952316284,0,0
1,49.59600067138672,1,0,42,4,40.900001525878906,0,0
1,29.687999725341797,1,0,43,5,42.29999923706055,1,0
0,52.83599853515625,1,0,48,3,-0.2759999930858612,0,0
1,36.347999572753906,1,0,32,3,2.5,1,0
1,16.466999053955078,0,0,42,3,5.75,1,0
1,78.66300201416016,1,0,45,4,15,1,0
1,20.724000930786133,0,1,43,1,12.574999809265137,1,0
1,70.63500213623047,1,0,42,4,6.599999904632568,1,0
0,34.45500183105469,1,0,32,3,1.5,0,1
0,25.5,0,1,27,1,-0.699999988079071,0,0
1,24.93600082397461,1,0,43,9,0.6850000023841858,1,1
0,15.699000358581543,0,1,26,1,-0.20499999821186066,0,0
0,19.089000701904297,0,0,58,3,0.019999999552965164,0,0
1,37.64099884033203,0,0,26,1,6.302000045776367,1,0
0,33.224998474121094,0,0,41,1,1.600000023841858,0,1
1,25.2450008392334,1,0,28,2,-3.380000114440918,0,0
0,34.16999816894531,0,0,25,1,4,0,0
0,11.538000106811523,0,0,53,2,48,0,0
1,94.19999694824219,1,1,47,4,179,1,1
1,104.66100311279297,1,0,36,3,14,1,1
0,24.225000381469727,0,0,42,2,-1.899999976158142,0,0
0,50.91899871826172,1,0,61,3,5.999000072479248,0,0
1,89.25299835205078,1,1,42,5,38.70000076293945,0,0
0,19.2450008392334,0,0,58,1,59.262001037597656,0,1
1,132.99600219726562,1,0,56,6,19.5,1,0
1,40.20000076293945,1,0,31,3,13.99899959564209,1,0
1,20.174999237060547,0,0,29,2,3.2739999294281006,1,0
1,38.459999084472656,1,0,52,3,6.519999980926514,1,0
1,42.23099899291992,1,0,61,2,99.16899871826172,1,1
1,13.800000190734863,0,0,48,2,4.800000190734863,1,0
0,27.785999298095703,1,0,45,3,20.347999572753906,0,0
0,19.464000701904297,0,1,35,4,17,0,0
0,51.1619987487793,0,1,34,3,45.999000549316406,0,1
0,26.472000122070312,1,0,44,4,4.882999897003174,0,0
1,11.64900016784668,0,0,25,2,2.5,1,0
1,30.437999725341797,1,0,33,4,0.30000001192092896,0,0
0,22.488000869750977,1,0,52,3,54.24700164794922,0,1
1,64.24500274658203,1,0,41,4,12.649999618530273,0,1
1,30.804000854492188,0,0,48,2,38,0,0
1,90.5250015258789,1,0,57,4,98.17500305175781,1,1
0,33.08399963378906,0,0,45,2,-0.6899999976158142,0,0
1,25.68600082397461,1,0,33,4,-1.7999999523162842,1,0
0,60.89699935913086,0,1,35,1,13.258999824523926,0,0
0,30.63599967956543,0,0,50,2,-2.421999931335449,0,0
1,47.79600143432617,1,0,43,4,108.5999984741211,1,1
0,32.26499938964844,1,0,35,4,6.324999809265137,0,0
0,42.90599822998047,1,0,38,4,4.198999881744385,0,0
0,40.60200119018555,1,0,38,4,13.79800033569336,0,0
0,13.380000114440918,0,0,37,3,-0.6000000238418579,0,0
0,14.279999732971191,0,0,59,1,-1.7999999523162842,0,0
1,40.202999114990234,1,0,63,4,37.92300033569336,0,1
1,34.236000061035156,1,1,47,5,43.43199920654297,1,1
0,53.96099853515625,1,1,54,4,-9.699999809265137,0,0
1,18.58799934387207,0,0,56,2,0.20000000298023224,1,0
0,36.33599853515625,1,1,49,6,0.39899998903274536,0,0
0,19.490999221801758,0,1,29,1,23.548999786376953,0,0
1,78.4800033569336,1,0,52,2,80.5,1,0
0,10.008000373840332,0,0,31,4,-0.4950000047683716,0,0
0,23.60099983215332,0,0,33,4,0,0,0
0,47.52000045776367,1,0,46,4,12.89900016784668,0,1
0,33.93000030517578,1,0,47,4,7.5,0,0
0,49.20000076293945,0,1,39,1,172.60000610351562,0,1
0,47.178001403808594,1,0,45,4,-5.190000057220459,0,0
0,26.02199935913086,0,0,41,2,0.49900001287460327,0,0
0,12.633000373840332,0,0,37,4,-0.25600001215934753,0,0
0,26.700000762939453,0,0,45,2,-5.177000045776367,0,0
1,30.503999710083008,0,1,37,2,22.049999237060547,0,0
0,12.960000038146973,1,0,32,3,0,0,0
0,21.891000747680664,0,0,52,2,0,0,0
0,25.506000518798828,0,0,40,1,-5.199999809265137,0,1
1,31.992000579833984,0,1,25,1,2,1,0
0,51.198001861572266,1,0,40,2,6.849999904632568,0,0
1,16.31999969482422,1,0,51,10,0,0,0
0,11.255999565124512,0,1,30,1,-1.5,0,0
0,15.38700008392334,1,0,62,3,0,0,0
0,10.770000457763672,0,0,45,3,0.05000000074505806,0,0
0,24,0,0,31,1,-19.17300033569336,0,0
0,23.78700065612793,1,0,44,5,1.7990000247955322,0,0
0,11.34000015258789,0,0,38,2,0,0,0
0,34.90800094604492,1,0,39,3,9.055000305175781,0,1
0,39,0,1,37,2,4.499000072479248,0,0
0,32.645999908447266,0,1,41,2,-9.300000190734863,0,0
1,14.118000030517578,0,0,28,3,2.4730000495910645,1,0
0,17.724000930786133,1,0,56,3,-0.6330000162124634,0,0
1,26.3700008392334,1,0,35,4,-0.4000000059604645,0,0
0,44.400001525878906,1,0,52,2,-0.05000000074505806,0,0
0,14.279999732971191,0,1,31,1,0,0,0
0,26.058000564575195,0,0,31,1,6.5,0,0
1,12.239999771118164,0,0,36,3,0,0,0
1,14.699999809265137,1,0,46,4,21.850000381469727,1,0
0,19.200000762939453,0,1,33,1,0.10000000149011612,0,0
0,57.08100128173828,1,1,62,3,99.76000213623047,0,1
0,13.5,0,1,28,1,-5.5,0,0
0,22.416000366210938,0,1,44,1,112,0,1
1,140.1300048828125,1,0,61,2,105,1,1
0,31.673999786376953,0,0,38,1,1.4989999532699585,0,0
0,39.35100173950195,0,0,33,1,35.900001525878906,0,1
0,20.816999435424805,0,1,38,1,-4.940000057220459,0,0
0,16.979999542236328,0,0,47,1,14.947999954223633,0,1
1,32.034000396728516,0,0,28,1,1.100000023841858,1,0
1,30.014999389648438,0,1,27,1,48.20000076293945,1,0
1,24.69300079345703,1,0,27,3,4.763000011444092,1,0
1,38.321998596191406,1,0,27,3,-0.05000000074505806,1,0
0,32.04899978637695,0,0,53,1,32.64899826049805,0,0
0,57.67499923706055,0,1,36,2,1.0989999771118164,0,0
0,28.72800064086914,1,0,28,5,-0.9700000286102295,0,0
0,39.00299835205078,1,0,27,2,-4.609000205993652,0,0
0,84.15899658203125,1,0,59,2,120.5,0,0
1,29.04599952697754,1,0,38,5,-8.300000190734863,1,0
1,12.180000305175781,0,0,27,4,-0.12800000607967377,1,0
0,22.986000061035156,1,0,60,2,2.2249999046325684,0,1
1,66.503997802734375,1,0,58,2,43.446998596191406,1,1
1,36,1,0,32,3,0.10000000149011612,1,0
1,45.05099868774414,1,0,51,4,26.44700050354004,1,0
1,36,1,0,58,7,13,1,0
0,10.199999809265137,0,0,48,1,0,0,0
1,29.996999740600586,1,0,29,4,-8.949999809265137,1,0
1,26.23200035095215,0,0,44,3,-7.199999809265137,0,0
0,44.63999938964844,1,0,27,3,27.349000930786133,0,0
1,57.22800064086914,1,0,33,4,9.180999755859375,0,0
0,16.6200008392334,0,0,62,1,1.2000000476837158,0,1
1,56.75699996948242,1,0,30,4,58.849998474121094,1,1
1,76.89600372314453,1,0,49,4,4.798999786376953,1,0
0,15.383999824523926,1,0,42,7,-0.800000011920929,0,0
0,53.52000045776367,1,0,34,3,0.20000000298023224,0,0
0,47.87699890136719,1,0,56,2,20.694000244140625,0,1
0,30.632999420166016,0,0,29,2,0,0,0
1,25.908000946044922,1,0,29,3,-3.0999999046325684,0,0
0,10.920000076293945,0,0,36,4,-1.4830000400543213,0,0
1,85.38600158691406,1,0,30,2,32.20000076293945,1,1
1,44.80500030517578,1,0,29,3,11.508999824523926,1,1
0,33.40800094604492,0,1,46,1,2.0850000381469727,0,0
0,43.895999908447266,1,1,46,3,24.999000549316406,0,0
0,17.7450008392334,1,0,33,5,-0.33000001311302185,0,1
1,41.76300048828125,0,0,37,2,-15.531999588012695,0,0
0,20.148000717163086,1,1,28,5,-0.42500001192092896,0,0
0,48,0,0,37,3,-0.42500001192092896,0,0
0,10.248000144958496,1,0,27,6,0,0,0
1,76.21199798583984,1,0,38,2,40.79999923706055,1,1
0,31.236000061035156,1,0,33,6,-15.00100040435791,0,0
1,40.49399948120117,0,0,53,2,7.574999809265137,1,0
0,18.19499969482422,1,0,47,10,-0.7910000085830688,0,0
1,61.349998474121094,1,0,34,3,34.474998474121094,0,0
1,28.21500015258789,1,0,28,5,18.798999786376953,1,0
0,11.762999534606934,1,0,37,4,-0.4000000059604645,0,0
0,43.5,1,1,50,6,0,0,0
0,57.92399978637695,1,0,47,4,0,0,0
1,20.399999618530273,0,0,41,2,1,1,0
1,33.71699905395508,1,0,56,2,25.448999404907227,1,1
0,29.238000869750977,1,0,48,4,2.009999990463257,0,0
0,24.674999237060547,1,0,64,4,34.270999908447266,0,1
0,37.2599983215332,1,0,32,3,1.899999976158142,0,0
0,27.600000381469727,0,0,36,4,-10.5,0,0
0,11.480999946594238,0,1,28,1,0.4000000059604645,0,0
0,21.450000762939453,1,0,28,3,-3.0999999046325684,0,0
1,100.57499694824219,1,0,33,3,120.5999984741211,1,1
1,16.520999908447266,0,0,50,1,15.248000144958496,1,1
0,34.952999114990234,1,0,25,2,0,0,0
0,21.84000015258789,0,0,57,3,-2.5,0,0
0,19.659000396728516,1,0,32,5,0.14900000393390656,0,0
0,14.630999565124512,0,0,49,2,-3,0,0
0,24.299999237060547,1,0,31,3,-1.159999966621399,0,0
1,42.638999938964844,0,1,47,2,78.69999694824219,0,1
0,16.920000076293945,1,0,49,3,-2.950000047683716,0,0
1,28.374000549316406,1,0,32,2,0.41999998688697815,1,0
0,96.05999755859375,0,1,46,1,-1.5,0,0
0,10.62600040435791,0,1,26,1,0,0,0
1,91.53600311279297,1,0,29,2,87.509002685546875,1,1
1,94.125,1,0,29,2,36.099998474121094,1,1
0,23.3700008392334,1,0,40,5,-8.25,0,0
0,46.79999923706055,1,0,44,3,11.5,0,1
1,68.73899841308594,1,0,38,4,40.41600036621094,1,1
0,42.33599853515625,1,0,31,5,24.31999969482422,0,0
0,17.417999267578125,1,0,25,5,-0.3499999940395355,0,0
1,49.20000076293945,1,0,34,3,-10.114999771118164,1,0
0,28.934999465942383,1,0,34,3,-3.7200000286102295,0,0
1,51.9900016784668,1,0,54,2,65.5,1,1
1,36.9119987487793,1,0,56,3,101.40799713134766,1,1
1,33.63600158691406,0,0,43,2,49.369998931884766,0,0
1,45.56399917602539,1,0,39,4,2.700000047683716,0,0
1,45.09000015258789,1,0,52,4,4.900000095367432,1,0
0,15.77400016784668,0,1,28,1,0.800000011920929,0,0
0,14.625,0,1,30,1,-1,0,0
0,15.300000190734863,0,1,33,1,-18.29400062561035,0,0
0,27.48900032043457,1,0,43,5,-22.663000106811523,0,0
1,67.43399810791016,1,0,40,4,5.89900016784668,1,0
0,22.577999114990234,1,0,43,2,9.75,0,1
1,92.58300018310547,1,1,47,3,14.548999786376953,1,0
0,77.7300033569336,1,0,44,4,125.5989990234375,0,1
0,16.334999084472656,0,0,49,2,0.800000011920929,0,1
0,19.290000915527344,1,0,27,3,-5.201000213623047,0,0
0,12.50100040435791,0,0,44,2,-5.77400016784668,0,0
0,18.13800048828125,0,0,36,2,-4.400000095367432,0,0
1,41.750999450683594,1,0,41,5,90.7979965209961,1,0
1,18.225000381469727,1,0,26,3,-0.4740000069141388,1,0
1,19.20599937438965,0,0,62,2,21.75,1,0
0,49.428001403808594,0,0,57,1,25.5,0,1
0,18.899999618530273,1,1,40,6,-18,0,0
0,107.1719970703125,1,0,38,4,156.10000610351562,0,0
1,24.209999084472656,0,1,30,1,0.6000000238418579,1,0
0,73.11000061035156,1,0,52,2,7.699999809265137,0,1
0,22.40399932861328,0,0,28,1,2.444000005722046,0,0
1,28.406999588012695,1,1,35,4,5.709000110626221,1,0
0,22.340999603271484,1,0,61,2,2.0999999046325684,0,0
0,30,1,0,42,4,-6,0,0
1,66.01799774169922,1,0,54,2,11,1,0
0,32.25600051879883,1,0,31,3,7.76800012588501,0,0
1,54.59400177001953,0,0,30,1,13.470000267028809,1,0
0,69.12000274658203,1,0,37,3,-2,0,0
0,29.700000762939453,1,0,26,1,16.698999404907227,0,0
1,53.36399841308594,1,0,32,4,-10.559000015258789,1,0
1,33.69300079345703,0,1,31,1,2.569999933242798,1,0
1,66,0,1,53,2,5.269999980926514,1,0
0,33.948001861572266,0,0,31,1,40.45000076293945,0,1
0,15.293999671936035,0,1,28,1,-6.5,0,0
0,39,0,1,29,1,-3.2300000190734863,0,0
1,36.01499938964844,1,0,32,6,-15.345000267028809,0,0
1,43.81800079345703,1,0,40,3,-2.371000051498413,1,0
0,16.559999465942383,1,0,31,2,-14.15999984741211,0,0
1,38.930999755859375,1,0,26,3,-2.9579999446868896,1,0
0,16.200000762939453,0,1,41,1,0.5,0,0
1,58.68000030517578,1,0,62,2,5.860000133514404,1,0
1,21.9689998626709,0,0,48,1,-2.049999952316284,0,0
0,19.799999237060547,1,0,33,4,2.999000072479248,0,0
1,77.49299621582031,1,1,39,2,39.099998474121094,1,1
1,41.58000183105469,0,1,46,2,17.14699935913086,1,1
0,34.68000030517578,1,0,32,3,0,0,0
0,10.17300033569336,0,1,44,1,8.199000358581543,0,1
0,12.168000221252441,0,1,34,1,0.5,0,0
0,22.091999053955078,0,0,47,3,41.709999084472656,0,0
0,55.77000045776367,1,0,35,3,-30.59000015258789,0,1
1,17.195999145507812,1,0,55,2,-0.7329999804496765,0,0
0,12.050999641418457,0,0,30,1,-0.05000000074505806,0,0
1,70.17900085449219,1,0,54,2,105.94999694824219,1,0
0,33.915000915527344,1,0,58,2,968.9990234375,0,1
0,22.14900016784668,0,1,32,1,0.4000000059604645,0,0
0,50.970001220703125,1,0,32,2,4.599999904632568,0,0
1,45.492000579833984,1,0,61,2,3.6480000019073486,0,0
1,44.44200134277344,1,0,26,3,-5,1,0
0,46.99800109863281,1,0,32,7,-3.5,0,0
1,33.638999938964844,1,1,46,4,5.248000144958496,0,0
0,60.47999954223633,1,0,44,2,0.6000000238418579,0,0
0,97.29900360107422,1,1,52,4,74,0,1
0,62.25,0,1,46,2,-3,0,0
0,26.4060001373291,1,0,42,5,1.0989999771118164,0,0
1,34.935001373291016,0,1,50,1,17.459999084472656,1,0
0,14.748000144958496,0,1,56,1,3.499000072479248,0,0
0,27.93000030517578,1,0,30,3,-0.8999999761581421,0,0
0,17.34000015258789,1,1,27,5,-1,0,0
1,48.638999938964844,0,0,52,5,84.05000305175781,1,0
0,44.80500030517578,1,0,36,2,0.6000000238418579,0,0
0,107.9219970703125,1,0,48,4,161.62600708007812,0,1
0,13.128000259399414,0,0,35,4,-0.020999999716877937,0,0
0,12.906000137329102,0,0,59,1,-3.0160000324249268,0,0
0,50.81700134277344,1,0,40,5,-6.380000114440918,0,0
1,26.718000411987305,0,1,42,1,11.899999618530273,1,1
0,29.399999618530273,0,0,45,2,3.5999999046325684,0,0
0,27.033000946044922,1,0,45,4,0.01899999938905239,0,0
1,119.13300323486328,1,1,41,2,90.19999694824219,1,1
0,27.128999710083008,0,0,35,2,-3,0,0
0,18,0,0,29,1,-4.5,0,0
1,68.27100372314453,1,0,40,4,38,1,1
1,21.600000381469727,0,1,31,1,0,0,0
1,41.415000915527344,1,0,41,4,-0.05000000074505806,0,0
0,24.704999923706055,1,0,35,4,3,0,0
0,13.350000381469727,1,0,47,4,-4.599999904632568,0,0
0,26.399999618530273,1,0,49,2,-7.605999946594238,0,1
0,11.720999717712402,0,0,29,3,0,0,0
0,32.67900085449219,1,1,37,4,0,0,0
1,41.130001068115234,1,0,34,3,5.449999809265137,1,0
1,62.4900016784668,1,0,30,3,61.54999923706055,1,1
1,21.534000396728516,1,1,28,3,6.974999904632568,0,0
1,13.692000389099121,0,0,57,1,5.598999977111816,1,1
0,55.79100036621094,1,0,42,4,5.9679999351501465,0,0
1,48.27000045776367,0,0,34,2,85,1,1
0,20.57699966430664,1,0,38,5,1.7000000476837158,0,0
0,19.364999771118164,0,0,38,3,0,0,0
0,13.895999908447266,0,1,43,2,0.125,0,0
1,107.55899810791016,1,0,49,4,14.598999977111816,0,0
